data_year,hid,pid,weight,dla_prob,rec_dla,scotland
2015,9541,120150954103,1121,0.00031670781524710767,false,true
2015,9564,120150956402,687,0.00031670781524710767,false,true
2015,9564,120150956403,687,0.00031670781524710767,false,true
2015,9564,120150956404,687,0.00031670781524710767,false,true
2015,9591,120150959103,727,0.00031670781524710767,false,true
2015,9591,120150959104,727,0.00031670781524710767,false,true
2015,9739,120150973903,902,0.00031670781524710767,false,true
2015,9739,120150973904,902,0.00031670781524710767,false,true
2015,9757,120150975703,715,0.00031670781524710767,false,true
2015,9757,120150975705,715,0.00031670781524710767,false,true
2015,9766,120150976603,1392,0.00031670781524710767,false,true
2015,9793,120150979303,794,0.00031670781524710767,false,true
2015,9793,120150979304,794,0.00031670781524710767,false,true
2015,9872,120150987204,738,0.00031670781524710767,false,true
2015,9925,120150992506,625,0.00031670781524710767,false,true
2015,10019,120151001905,714,0.00031670781524710767,false,true
2015,10019,120151001906,714,0.00031670781524710767,false,true
2015,10055,120151005503,1469,0.00031670781524710767,false,true
2015,10070,120151007004,823,0.00031670781524710767,false,true
2015,10080,120151008003,822,0.00031670781524710767,false,true
2015,10101,120151010103,846,0.00031670781524710767,false,true
2015,10101,120151010104,846,0.00031670781524710767,false,true
2015,10113,120151011305,1043,0.00031670781524710767,false,true
2015,10113,120151011306,1043,0.00031670781524710767,false,true
2015,10113,120151011307,1043,0.00031670781524710767,false,true
2015,10124,120151012403,937,0.00031670781524710767,false,true
2015,10124,120151012404,937,0.00031670781524710767,false,true
2015,10196,120151019603,831,0.00031670781524710767,false,true
2015,10235,120151023503,730,0.00031670781524710767,false,true
2015,10254,120151025404,902,0.00031670781524710767,false,true
2015,10275,120151027503,840,0.00031670781524710767,false,true
2015,10280,120151028003,724,0.00031670781524710767,false,true
2015,10280,120151028004,724,0.00031670781524710767,false,true
2015,10295,120151029503,1106,0.00031670781524710767,false,true
2015,10295,120151029504,1106,0.00031670781524710767,false,true
2015,10305,120151030503,832,0.00031670781524710767,false,true
2015,10313,120151031303,1559,0.00031670781524710767,false,true
2015,10339,120151033904,1000,0.00031670781524710767,false,true
2015,10405,120151040504,796,0.00031670781524710767,false,true
2015,10445,120151044503,869,0.00031670781524710767,false,true
2015,10460,120151046003,1095,0.00031670781524710767,false,true
2015,10534,120151053404,687,0.00031670781524710767,false,true
2015,10632,120151063203,787,0.00031670781524710767,false,true
2015,10635,120151063504,1196,0.00031670781524710767,false,true
2015,10661,120151066103,638,0.00031670781524710767,false,true
2015,10751,120151075103,1093,0.00031670781524710767,false,true
2015,10839,120151083903,1657,0.00031670781524710767,false,true
2015,10840,120151084002,694,0.00031670781524710767,false,true
2015,10840,120151084003,694,0.00031670781524710767,false,true
2015,10842,120151084203,1001,0.00031670781524710767,false,true
2015,10854,120151085402,656,0.00031670781524710767,false,true
2015,10889,120151088903,718,0.00031670781524710767,false,true
2015,10897,120151089703,796,0.00031670781524710767,false,true
2015,10897,120151089705,796,0.00031670781524710767,false,true
2015,10902,120151090203,796,0.00031670781524710767,false,true
2015,10954,120151095403,883,0.00031670781524710767,false,true
2015,11103,120151110304,814,0.00031670781524710767,false,true
2015,11105,120151110504,799,0.00031670781524710767,false,true
2015,11123,120151112302,727,0.00031670781524710767,false,true
2015,11123,120151112303,727,0.00031670781524710767,false,true
2015,11222,120151122204,701,0.00031670781524710767,false,true
2015,11290,120151129002,850,0.00031670781524710767,false,true
2015,11290,120151129003,850,0.00031670781524710767,false,true
2015,11305,120151130505,1521,0.00031670781524710767,false,true
2015,11325,120151132503,1343,0.00031670781524710767,false,true
2015,11336,120151133604,914,0.00031670781524710767,false,true
2015,11491,120151149102,878,0.00031670781524710767,false,true
2015,11491,120151149103,878,0.00031670781524710767,false,true
2015,11493,120151149302,979,0.00031670781524710767,false,true
2015,11500,120151150003,1095,0.00031670781524710767,false,true
2015,11506,120151150603,1593,0.00031670781524710767,false,true
2015,11589,120151158903,1578,0.00031670781524710767,false,true
2015,11627,120151162702,1048,0.00031670781524710767,false,true
2015,11651,120151165103,908,0.00031670781524710767,false,true
2015,11651,120151165104,908,0.00031670781524710767,false,true
2015,11755,120151175504,1282,0.00031670781524710767,false,true
2015,11790,120151179002,671,0.00031670781524710767,false,true
2015,11790,120151179003,671,0.00031670781524710767,false,true
2015,11816,120151181605,1419,0.00031670781524710767,false,true
2015,11842,120151184205,1045,0.00031670781524710767,false,true
2015,11927,120151192703,1172,0.00031670781524710767,false,true
2015,11998,120151199803,1516,0.00031670781524710767,false,true
2015,11998,120151199804,1516,0.00031670781524710767,false,true
2015,12039,120151203902,1028,0.00031670781524710767,false,true
2015,12122,120151212203,1021,0.00031670781524710767,false,true
2015,12150,120151215003,878,0.00031670781524710767,false,true
2015,12150,120151215004,878,0.00031670781524710767,false,true
2015,12182,120151218204,701,0.00031670781524710767,false,true
2015,12197,120151219706,631,0.00031670781524710767,false,true
2015,12212,120151221204,810,0.00031670781524710767,false,true
2015,12278,120151227805,681,0.00031670781524710767,false,true
2015,12558,120151255803,1272,0.00031670781524710767,false,true
2015,12558,120151255804,1272,0.00031670781524710767,false,true
2015,12584,120151258403,945,0.00031670781524710767,false,true
2015,12584,120151258404,945,0.00031670781524710767,false,true
2015,12644,120151264403,1041,0.00031670781524710767,false,true
2015,12708,120151270804,742,0.00031670781524710767,false,true
2015,12733,120151273302,839,0.00031670781524710767,false,true
2015,12844,120151284402,841,0.00031670781524710767,false,true
2015,12944,120151294405,712,0.00031670781524710767,false,true
2015,12950,120151295002,727,0.00031670781524710767,false,true
2015,12950,120151295003,727,0.00031670781524710767,false,true
2015,13049,120151304903,1401,0.00031670781524710767,false,true
2015,13091,120151309103,1392,0.00031670781524710767,false,true
2015,13168,120151316803,1106,0.00031670781524710767,false,true
2015,13168,120151316804,1106,0.00031670781524710767,false,true
2015,13169,120151316902,711,0.00031670781524710767,false,true
2015,13220,120151322004,705,0.00031670781524710767,false,true
2015,13249,120151324903,1539,0.00031670781524710767,false,true
2015,13260,120151326002,852,0.00031670781524710767,false,true
2015,13316,120151331603,1135,0.00031670781524710767,false,true
2015,13378,120151337804,956,0.00031670781524710767,false,true
2015,13389,120151338904,1041,0.00031670781524710767,false,true
2015,13575,120151357503,679,0.00031670781524710767,false,true
2015,13596,120151359603,657,0.00031670781524710767,false,true
2015,13693,120151369303,914,0.00031670781524710767,false,true
2015,13718,120151371804,838,0.00031670781524710767,false,true
2015,13718,120151371805,838,0.00031670781524710767,false,true
2015,13729,120151372903,1712,0.00031670781524710767,false,true
2015,13859,120151385904,773,0.00031670781524710767,false,true
2015,13976,120151397603,725,0.00031670781524710767,false,true
2015,13986,120151398603,799,0.00031670781524710767,false,true
2015,14007,120151400704,737,0.00031670781524710767,false,true
2015,14007,120151400705,737,0.00031670781524710767,false,true
2015,14048,120151404803,799,0.00031670781524710767,false,true
2015,14157,120151415705,1123,0.00031670781524710767,false,true
2015,14331,120151433104,701,0.00031670781524710767,false,true
2015,14331,120151433105,701,0.00031670781524710767,false,true
2015,14403,120151440304,1332,0.00031670781524710767,false,true
2015,14432,120151443203,781,0.00031670781524710767,false,true
2015,14442,120151444204,961,0.00031670781524710767,false,true
2015,14462,120151446204,994,0.00031670781524710767,false,true
2015,14471,120151447102,844,0.00031670781524710767,false,true
2015,14553,120151455305,1442,0.00031670781524710767,false,true
2015,14563,120151456302,886,0.00031670781524710767,false,true
2015,14673,120151467302,770,0.00031670781524710767,false,true
2015,14673,120151467303,770,0.00031670781524710767,false,true
2015,14764,120151476404,1644,0.00031670781524710767,false,true
2015,14764,120151476405,1644,0.00031670781524710767,false,true
2015,14806,120151480604,723,0.00031670781524710767,false,true
2015,14810,120151481004,766,0.00031670781524710767,false,true
2015,14856,120151485604,1688,0.00031670781524710767,false,true
2015,14906,120151490603,892,0.00031670781524710767,false,true
2015,14952,120151495203,970,0.00031670781524710767,false,true
2015,15028,120151502805,626,0.00031670781524710767,false,true
2015,15033,120151503305,1655,0.00031670781524710767,false,true
2015,15037,120151503703,882,0.00031670781524710767,false,true
2015,15038,120151503804,727,0.00031670781524710767,false,true
2015,15038,120151503805,727,0.00031670781524710767,false,true
2015,15093,120151509305,722,0.00031670781524710767,false,true
2015,15180,120151518006,652,0.00031670781524710767,false,true
2015,15295,120151529503,750,0.00031670781524710767,false,true
2015,15298,120151529803,965,0.00031670781524710767,false,true
2015,15327,120151532704,882,0.00031670781524710767,false,true
2015,15373,120151537302,797,0.00031670781524710767,false,true
2015,15377,120151537702,897,0.00031670781524710767,false,true
2015,15391,120151539103,809,0.00031670781524710767,false,true
2015,15391,120151539104,809,0.00031670781524710767,false,true
2015,15397,120151539704,1423,0.00031670781524710767,false,true
2015,15423,120151542303,879,0.00031670781524710767,false,true
2015,15448,120151544802,911,0.00031670781524710767,false,true
2015,15483,120151548303,1042,0.00031670781524710767,false,true
2015,15498,120151549803,713,0.00031670781524710767,false,true
2015,15498,120151549805,713,0.00031670781524710767,false,true
2015,15558,120151555803,1841,0.00031670781524710767,false,true
2015,15562,120151556202,753,0.00031670781524710767,false,true
2015,15726,120151572603,1106,0.00031670781524710767,false,true
2015,15726,120151572604,1106,0.00031670781524710767,false,true
2015,15794,120151579404,678,0.00031670781524710767,false,true
2015,15854,120151585403,643,0.00031670781524710767,false,true
2015,15976,120151597604,799,0.00031670781524710767,false,true
2015,15984,120151598403,837,0.00031670781524710767,false,true
2015,15984,120151598404,837,0.00031670781524710767,false,true
2015,16026,120151602603,867,0.00031670781524710767,false,true
2015,16026,120151602604,867,0.00031670781524710767,false,true
2015,16092,120151609202,987,0.00031670781524710767,false,true
2015,16160,120151616004,754,0.00031670781524710767,false,true
2015,16166,120151616603,703,0.00031670781524710767,false,true
2015,16295,120151629503,743,0.00031670781524710767,false,true
2015,16295,120151629504,743,0.00031670781524710767,false,true
2015,16295,120151629505,743,0.00031670781524710767,false,true
2015,16349,120151634903,787,0.00031670781524710767,false,true
2015,16368,120151636803,937,0.00031670781524710767,false,true
2015,16368,120151636804,937,0.00031670781524710767,false,true
2015,16374,120151637404,1199,0.00031670781524710767,false,true
2015,16398,120151639802,863,0.00031670781524710767,false,true
2015,16404,120151640403,742,0.00031670781524710767,false,true
2015,16446,120151644603,829,0.00031670781524710767,false,true
2015,16501,120151650103,914,0.00031670781524710767,false,true
2015,16546,120151654604,1779,0.00031670781524710767,false,true
2015,16652,120151665203,1201,0.00031670781524710767,false,true
2015,16758,120151675803,693,0.00031670781524710767,false,true
2015,16758,120151675804,693,0.00031670781524710767,false,true
2015,16799,120151679903,1000,0.00031670781524710767,false,true
2015,16799,120151679904,1000,0.00031670781524710767,false,true
2015,16832,120151683203,1507,0.00031670781524710767,false,true
2015,16858,120151685803,970,0.00031670781524710767,false,true
2015,16890,120151689002,892,0.00031670781524710767,false,true
2015,17066,120151706602,702,0.00031670781524710767,false,true
2015,17077,120151707703,840,0.00031670781524710767,false,true
2015,17077,120151707704,840,0.00031670781524710767,false,true
2015,17077,120151707705,840,0.00031670781524710767,false,true
2015,17104,120151710403,744,0.00031670781524710767,false,true
2015,17153,120151715303,825,0.00031670781524710767,false,true
2015,17153,120151715304,825,0.00031670781524710767,false,true
2015,17171,120151717103,754,0.00031670781524710767,false,true
2015,17190,120151719003,794,0.00031670781524710767,false,true
2015,17190,120151719004,794,0.00031670781524710767,false,true
2015,17228,120151722803,1360,0.00031670781524710767,false,true
2015,17242,120151724202,863,0.00031670781524710767,false,true
2015,17327,120151732702,753,0.00031670781524710767,false,true
2015,17336,120151733602,989,0.00031670781524710767,false,true
2015,17434,120151743403,818,0.00031670781524710767,false,true
2015,17466,120151746604,1228,0.00031670781524710767,false,true
2015,17499,120151749903,841,0.00031670781524710767,false,true
2015,17543,120151754303,704,0.00031670781524710767,false,true
2015,17551,120151755103,1361,0.00031670781524710767,false,true
2015,17745,120151774503,746,0.00031670781524710767,false,true
2015,17745,120151774506,746,0.00031670781524710767,false,true
2015,17748,120151774803,673,0.00031670781524710767,false,true
2015,17878,120151787803,731,0.00031670781524710767,false,true
2015,17957,120151795703,1027,0.00031670781524710767,false,true
