"datayear"	"uniqidnew"	"shelter_1"	"shelter_2"	"shelter_3"	"tenure_1"	"tenure_2"	"tenure_3"	"singlepar_1"	"singlepar_2"	"singlepar_3"	"numadults_1"	"numadults_2"	"numadults_3"	"numkids_1"	"numkids_2"	"numkids_3"	"acctype_1"	"acctype_2"	"acctype_3"	"agehigh_1"	"agehigh_2"	"agehigh_3"	"empstathigh_1"	"empstathigh_2"	"empstathigh_3"	"ethnichigh_1"	"ethnichigh_2"	"ethnichigh_3"	"sochigh_1"	"sochigh_2"	"sochigh_3"	"datayear_1"	"datayear_2"	"datayear_3"
17	"254048.06"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	61	12	3	3	2	1	1	1	1	1	1	1	17	1	1
17	"254118.59"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	31	6	1	1	1	1	1	1	1	5	3	1	17	1	1
17	"254312.46"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	72	14	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"254347.73"	0	0	0	3	2	2	0	0	0	2	2	1	1	1	1	3	1	1	28	5	1	2	1	1	1	1	1	6	4	1	17	1	1
17	"254950.54"	0	0	0	2	1	1	0	0	0	2	2	1	2	2	1	2	1	1	47	9	2	1	1	1	1	1	1	1	1	1	17	1	1
17	"255422.05"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	80	16	4	5	3	3	1	1	1	0	0	1	17	1	1
17	"255758.52"	0	0	0	2	1	1	0	0	0	3	3	2	0	0	0	1	1	1	52	10	2	1	1	1	1	1	1	5	3	1	17	1	1
17	"255978.47"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	80	16	4	5	3	3	1	1	1	0	0	1	17	1	1
17	"256024.02"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	71	14	3	2	1	1	1	1	1	9	4	1	17	1	1
17	"256205.24"	0	0	0	1	1	1	0	0	0	3	3	2	0	0	0	3	1	1	70	14	3	5	3	3	1	1	1	5	3	1	17	1	1
17	"256661.29"	0	0	0	1	1	1	0	0	0	3	3	2	0	0	0	2	1	1	64	12	3	5	3	3	1	1	1	6	4	1	17	1	1
17	"256790.13"	0	0	0	6	3	3	0	0	0	1	1	-888	0	0	0	1	1	1	62	12	3	1	1	1	1	1	1	9	4	1	17	1	1
17	"256815.25"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	61	12	3	5	3	3	1	1	1	1	1	1	17	1	1
17	"257026.95"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	37	7	1	2	1	1	1	1	1	2	1	1	17	1	1
17	"257327.46"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	51	10	2	2	1	1	1	1	1	4	2	1	17	1	1
17	"257569.55"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	4	2	2	80	16	4	5	3	3	1	1	1	0	0	1	17	1	1
17	"257596.32"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	61	12	3	1	1	1	1	1	1	1	1	1	17	1	1
17	"257737.04"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	2	1	1	80	16	4	5	3	3	1	1	1	0	0	1	17	1	1
17	"257750.58"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	32	6	1	3	2	1	1	1	1	1	1	1	17	1	1
17	"257894.42"	0	0	0	6	3	3	0	0	0	2	2	1	0	0	0	1	1	1	75	15	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"257964.63"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	25	5	1	6	4	3	1	1	1	7	2	1	17	1	1
17	"258403.99"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	61	12	3	3	2	1	1	1	1	5	3	1	17	1	1
17	"258542.37"	0	0	0	4	2	2	0	0	0	2	2	1	0	0	0	4	2	2	22	4	1	2	1	1	1	1	1	9	4	1	17	1	1
17	"258643.21"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	4	2	2	56	11	2	1	1	1	1	1	1	6	4	1	17	1	1
17	"258774.78"	0	0	0	4	2	2	0	0	0	2	2	1	0	0	0	3	1	1	56	11	2	5	3	3	1	1	1	0	0	1	17	1	1
17	"258855.21"	0	0	0	2	1	1	0	0	0	2	2	1	2	2	1	2	1	1	43	8	2	1	1	1	1	1	1	2	1	1	17	1	1
17	"259255.19"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	33	6	1	1	1	1	1	1	1	5	3	1	17	1	1
17	"259292.36"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	73	14	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"259329.18"	0	0	0	2	1	1	0	0	0	2	2	1	2	2	1	1	1	1	49	9	2	1	1	1	1	1	1	1	1	1	17	1	1
17	"259341.66"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	80	16	4	5	3	3	1	1	1	0	0	1	17	1	1
17	"260040.5"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	59	11	2	1	1	1	1	1	1	3	2	1	17	1	1
17	"260045.63"	0	0	0	1	1	1	0	0	0	3	3	2	0	0	0	2	1	1	59	11	2	1	1	1	1	1	1	9	4	1	17	1	1
17	"260066.87"	0	0	0	2	1	1	0	0	0	2	2	1	2	2	1	1	1	1	42	8	2	1	1	1	1	1	1	4	2	1	17	1	1
17	"260532.51"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	35	7	1	6	4	3	1	1	1	2	1	1	17	1	1
17	"260618.21"	0	0	0	2	1	1	0	0	0	2	2	1	2	2	1	4	2	2	53	10	2	1	1	1	1	1	1	0	0	1	17	1	1
17	"260715.05"	0	0	0	4	2	2	0	0	0	2	2	1	0	0	0	3	1	1	48	9	2	1	1	1	1	1	1	9	4	1	17	1	1
17	"260816.12"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	46	9	2	3	2	1	1	1	1	3	2	1	17	1	1
17	"260884.8"	0	0	0	2	1	1	1	1	1	1	1	-888	3	3	1	1	1	1	37	7	1	3	2	1	1	1	1	5	3	1	17	1	1
17	"260917.67"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	3	1	1	67	13	3	5	3	3	1	1	1	5	3	1	17	1	1
17	"260950.12"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	73	14	3	8	5	3	1	1	1	0	0	1	17	1	1
17	"261181.23"	0	0	0	2	1	1	0	0	0	2	2	1	2	2	1	3	1	1	47	9	2	1	1	1	1	1	1	3	2	1	17	1	1
17	"261279.21"	0	0	0	2	1	1	0	0	0	2	2	1	2	2	1	1	1	1	46	9	2	1	1	1	1	1	1	2	1	1	17	1	1
17	"261393.62"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	37	7	1	1	1	1	1	1	1	1	1	1	17	1	1
17	"261736.65"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	62	12	3	8	5	3	1	1	1	6	4	1	17	1	1
17	"261968.59"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	1	1	1	68	13	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"262295.1"	0	0	0	5	2	2	0	0	0	2	2	1	1	1	1	4	2	2	45	9	2	3	2	1	1	1	1	9	4	1	17	1	1
17	"262321.16"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	80	16	4	5	3	3	1	1	1	0	0	1	17	1	1
17	"262520.85"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	22	4	1	6	4	3	1	1	1	9	4	1	17	1	1
17	"262735.42"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	47	9	2	1	1	1	1	1	1	8	3	1	17	1	1
17	"262742.62"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	65	13	3	5	3	3	1	1	1	2	1	1	17	1	1
17	"262938.47"	0	0	0	1	1	1	0	0	0	3	3	2	0	0	0	2	1	1	80	16	4	5	3	3	1	1	1	0	0	1	17	1	1
17	"263534.02"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	65	13	3	5	3	3	1	1	1	6	4	1	17	1	1
17	"263703.76"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	39	7	1	1	1	1	1	1	1	2	1	1	17	1	1
17	"263846"	0	0	0	2	1	1	0	0	0	3	3	2	0	0	0	4	2	2	58	11	2	3	2	1	1	1	1	5	3	1	17	1	1
17	"263998.46"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	80	16	4	7	5	3	1	1	1	0	0	1	17	1	1
17	"264149.95"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	79	15	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"264842.52"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	60	12	3	1	1	1	1	1	1	8	3	1	17	1	1
17	"265148.32"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	74	14	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"265320.18"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	3	1	1	33	6	1	1	1	1	1	1	1	1	1	1	17	1	1
17	"265372.42"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	72	14	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"265591.53"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	4	2	2	23	4	1	1	1	1	1	1	1	3	2	1	17	1	1
17	"265745.68"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	4	2	2	70	14	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"265748.13"	0	0	0	4	2	2	0	0	0	4	3	2	1	1	1	4	2	2	44	8	2	2	1	1	1	1	1	7	2	1	17	1	1
17	"265883.15"	0	0	0	2	1	1	0	0	0	2	2	1	2	2	1	3	1	1	28	5	1	6	4	3	1	1	1	6	4	1	17	1	1
17	"265973.51"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	54	10	2	1	1	1	1	1	1	2	1	1	17	1	1
17	"266041.81"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	4	2	2	22	4	1	6	4	3	1	1	1	9	4	1	17	1	1
17	"266398.9"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	70	14	3	5	3	3	1	1	1	2	1	1	17	1	1
17	"266503.84"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	3	1	1	80	16	4	5	3	3	1	1	1	0	0	1	17	1	1
17	"266913.17"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	68	13	3	5	3	3	1	1	1	1	1	1	17	1	1
17	"266915.64"	0	0	0	4	2	2	0	0	0	2	2	1	0	0	0	2	1	1	31	6	1	2	1	1	1	1	1	5	3	1	17	1	1
17	"267023.95"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	66	13	3	5	3	3	1	1	1	2	1	1	17	1	1
17	"267198.81"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	61	12	3	2	1	1	1	1	1	9	4	1	17	1	1
17	"267557.48"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	63	12	3	5	3	3	1	1	1	8	3	1	17	1	1
17	"267784.98"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	80	16	4	5	3	3	1	1	1	0	0	1	17	1	1
17	"267829.68"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	49	9	2	1	1	1	1	1	1	2	1	1	17	1	1
17	"267921.92"	0	0	0	3	2	2	0	0	0	2	2	1	0	0	0	2	1	1	57	11	2	1	1	1	1	1	1	8	3	1	17	1	1
17	"268425.63"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	80	16	4	5	3	3	1	1	1	0	0	1	17	1	1
17	"268450.06"	0	0	0	1	1	1	1	1	1	1	1	-888	1	1	1	1	1	1	46	9	2	1	1	1	1	1	1	7	2	1	17	1	1
17	"268573.76"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	73	14	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"268759.28"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	2	1	1	28	5	1	4	5	2	1	1	1	0	0	1	17	1	1
17	"269005.46"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	39	7	1	1	1	1	1	1	1	5	3	1	17	1	1
17	"269267.5"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	76	15	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"269486.97"	0	0	0	3	2	2	0	0	0	3	3	2	0	0	0	2	1	1	46	9	2	1	1	1	1	1	1	1	1	1	17	1	1
17	"269530.71"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	79	15	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"269646.68"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	74	14	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"269832.14"	0	0	0	4	2	2	0	0	0	2	2	1	0	0	0	2	1	1	80	16	4	5	3	3	1	1	1	0	0	1	17	1	1
17	"270587.3"	0	0	0	2	1	1	0	0	0	3	3	2	2	2	1	2	1	1	39	7	1	1	1	1	1	1	1	2	1	1	17	1	1
17	"270749.55"	0	0	0	2	1	1	0	0	0	3	3	2	1	1	1	2	1	1	56	11	2	1	1	1	1	1	1	3	2	1	17	1	1
17	"270783.87"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	4	2	2	41	8	2	1	1	1	1	1	1	7	2	1	17	1	1
17	"271004.97"	0	0	0	2	1	1	0	0	0	3	3	2	1	1	1	3	1	1	44	8	2	1	1	1	1	1	1	5	3	1	17	1	1
17	"271137.45"	0	0	0	5	2	2	1	1	1	1	1	-888	0	0	0	4	2	2	32	6	1	3	2	1	1	1	1	1	1	1	17	1	1
17	"271608.32"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	55	11	2	1	1	1	1	1	1	2	1	1	17	1	1
17	"272166.62"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	3	1	1	36	7	1	3	2	1	1	1	1	6	4	1	17	1	1
17	"272179.92"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	3	1	1	73	14	3	5	3	3	1	1	1	5	3	1	17	1	1
17	"272296.56"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	51	10	2	8	5	3	1	1	1	0	0	1	17	1	1
17	"272394.93"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	21	4	1	1	1	1	1	1	1	9	4	1	17	1	1
17	"272433.52"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	3	1	1	76	15	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"272455.71"	0	0	0	1	1	1	0	0	0	4	3	2	0	0	0	3	1	1	52	10	2	3	2	1	1	1	1	5	3	1	17	1	1
17	"272784.51"	0	0	0	2	1	1	0	0	0	3	3	2	1	1	1	1	1	1	50	10	2	1	1	1	1	1	1	3	2	1	17	1	1
17	"272818.75"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	3	1	1	61	12	3	2	1	1	1	1	1	9	4	1	17	1	1
17	"273259.19"	0	0	0	2	1	1	0	0	0	3	3	2	1	1	1	2	1	1	50	10	2	3	2	1	1	1	1	2	1	1	17	1	1
17	"273455.55"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	80	16	4	5	3	3	1	1	1	0	0	1	17	1	1
17	"273970.63"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	65	13	3	2	1	1	1	1	1	4	2	1	17	1	1
17	"274212.86"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	39	7	1	1	1	1	1	1	1	3	2	1	17	1	1
17	"274220.6"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	3	1	1	80	16	4	5	3	3	1	1	1	0	0	1	17	1	1
17	"274287.52"	0	0	0	2	1	1	0	0	0	2	2	1	1	1	1	3	1	1	33	6	1	1	1	1	1	1	1	4	2	1	17	1	1
17	"274333.92"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	2	1	1	73	14	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"274361.13"	0	0	0	5	2	2	1	1	1	1	1	-888	0	0	0	4	2	2	26	5	1	7	5	3	1	1	1	0	0	1	17	1	1
17	"274475.62"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	4	2	2	41	8	2	3	2	1	2	1	1	2	1	1	17	1	1
17	"274799.66"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	65	13	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"275266.06"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	73	14	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"275383.14"	0	0	0	3	2	2	1	1	1	1	1	-888	2	2	1	4	2	2	34	6	1	8	5	3	1	1	1	6	4	1	17	1	1
17	"275780.03"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	4	2	2	34	6	1	1	1	1	1	1	1	2	1	1	17	1	1
17	"276247.67"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	74	14	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"276501.06"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	2	1	1	26	5	1	2	1	1	1	1	1	5	3	1	17	1	1
17	"276633.76"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	4	2	2	59	11	2	5	3	3	1	1	1	0	0	1	17	1	1
17	"276696.76"	0	0	0	1	1	1	0	0	0	3	3	2	0	0	0	1	1	1	60	12	3	1	1	1	1	1	1	9	4	1	17	1	1
17	"276940.15"	0	0	0	1	1	1	0	0	0	3	3	2	0	0	0	1	1	1	53	10	2	3	2	1	1	1	1	5	3	1	17	1	1
17	"277490.9"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	5	3	3	42	8	2	8	5	3	1	1	1	0	0	1	17	1	1
17	"277813.05"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	78	15	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"277869.93"	0	0	0	3	2	2	0	0	0	3	3	2	0	0	0	3	1	1	26	5	1	1	1	1	1	1	1	6	4	1	17	1	1
17	"278194.7"	0	0	0	1	1	1	0	0	0	2	2	1	1	1	1	1	1	1	50	10	2	3	2	1	1	1	1	5	3	1	17	1	1
17	"278564.08"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	67	13	3	2	1	1	1	1	1	2	1	1	17	1	1
17	"278881.52"	0	0	0	4	2	2	0	0	0	2	2	1	0	0	0	4	2	2	61	12	3	2	1	1	1	1	1	9	4	1	17	1	1
17	"279096.29"	0	0	0	3	2	2	0	0	0	2	2	1	0	0	0	4	2	2	48	9	2	8	5	3	1	1	1	0	0	1	17	1	1
17	"279331.7"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	3	1	1	27	5	1	1	1	1	1	1	1	3	2	1	17	1	1
17	"279905.03"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	70	14	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"279905.33"	0	0	0	4	2	2	0	0	0	2	2	1	0	0	0	4	2	2	26	5	1	1	1	1	1	1	1	5	3	1	17	1	1
17	"280184.31"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	4	2	2	22	4	1	6	4	3	1	1	1	9	4	1	17	1	1
17	"280389.23"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	30	6	1	1	1	1	1	1	1	1	1	1	17	1	1
17	"280405.1"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	1	1	1	80	16	4	5	3	3	1	1	1	0	0	1	17	1	1
17	"280444.23"	0	0	0	3	2	2	1	1	1	1	1	-888	0	0	0	4	2	2	25	5	1	7	5	3	1	1	1	0	0	1	17	1	1
17	"280511.26"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	63	12	3	1	1	1	1	1	1	2	1	1	17	1	1
17	"280537.14"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	33	6	1	1	1	1	1	1	1	2	1	1	17	1	1
17	"280896.29"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	64	12	3	2	1	1	1	1	1	7	2	1	17	1	1
17	"281436.76"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	45	9	2	8	5	3	1	1	1	9	4	1	17	1	1
17	"281758.96"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	3	1	1	26	5	1	9	5	3	1	1	1	0	0	1	17	1	1
17	"281842.52"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	18	3	0	1	1	1	1	1	1	5	3	1	17	1	1
17	"282098"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	63	12	3	5	3	3	1	1	1	2	1	1	17	1	1
17	"282269.03"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	56	11	2	1	1	1	1	1	1	5	3	1	17	1	1
17	"282283.36"	0	0	0	6	3	3	0	0	0	2	2	1	0	0	0	4	2	2	52	10	2	3	2	1	1	1	1	3	2	1	17	1	1
17	"282370.23"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	80	16	4	5	3	3	1	1	1	0	0	1	17	1	1
17	"283307.43"	0	0	0	5	2	2	0	0	0	2	2	1	1	1	1	2	1	1	28	5	1	6	4	3	1	1	1	7	2	1	17	1	1
17	"283359.88"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	48	9	2	1	1	1	1	1	1	6	4	1	17	1	1
17	"283401.99"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	66	13	3	5	3	3	1	1	1	6	4	1	17	1	1
17	"283937.1"	0	0	0	2	1	1	0	0	0	2	2	1	3	3	1	1	1	1	46	9	2	1	1	1	1	1	1	3	2	1	17	1	1
17	"283946.74"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	40	8	2	4	5	2	1	1	1	0	0	1	17	1	1
17	"284900.36"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	65	13	3	3	2	1	1	1	1	5	3	1	17	1	1
17	"284902.42"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	72	14	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"285070.78"	0	0	0	1	1	1	0	0	0	3	3	2	0	0	0	4	2	2	30	6	1	7	5	3	2	1	1	0	0	1	17	1	1
17	"285969.21"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	35	7	1	1	1	1	1	1	1	1	1	1	17	1	1
17	"286508.49"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	76	15	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"286826.89"	0	0	0	4	2	2	0	0	0	2	2	1	0	0	0	4	2	2	66	13	3	5	3	3	1	1	1	5	3	1	17	1	1
17	"287008.92"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	80	16	4	5	3	3	1	1	1	0	0	1	17	1	1
17	"287280.45"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	4	2	2	77	15	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"287369.2"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	73	14	3	2	1	1	1	1	1	0	0	1	17	1	1
17	"287545.53"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	47	9	2	1	1	1	1	1	1	3	2	1	17	1	1
17	"287694"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	80	16	4	5	3	3	1	1	1	0	0	1	17	1	1
17	"287786.25"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	3	1	1	64	12	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"287806.1"	0	0	0	3	2	2	1	1	1	1	1	-888	1	1	1	4	2	2	46	9	2	2	1	1	2	1	1	7	2	1	17	1	1
17	"287822.5"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	3	1	1	26	5	1	1	1	1	1	1	1	5	3	1	17	1	1
17	"288068.1"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	3	1	1	79	15	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"288072.65"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	3	1	1	46	9	2	1	1	1	1	1	1	8	3	1	17	1	1
17	"288182.19"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	4	2	2	63	12	3	4	5	2	1	1	1	0	0	1	17	1	1
17	"288194.89"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	3	1	1	48	9	2	1	1	1	1	1	1	6	4	1	17	1	1
17	"288552.57"	0	0	0	6	3	3	0	0	0	2	2	1	0	0	0	4	2	2	55	11	2	7	5	3	1	1	1	8	3	1	17	1	1
17	"288575.95"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	44	8	2	7	5	3	1	1	1	0	0	1	17	1	1
17	"288586.25"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	4	2	2	41	8	2	1	1	1	1	1	1	7	2	1	17	1	1
17	"288755.47"	0	0	0	1	1	1	0	0	0	3	3	2	0	0	0	2	1	1	60	12	3	5	3	3	1	1	1	3	2	1	17	1	1
17	"288798.77"	0	0	0	6	3	3	0	0	0	1	1	-888	0	0	0	4	2	2	35	7	1	4	5	2	2	1	1	0	0	1	17	1	1
17	"288820.42"	0	0	0	5	2	2	0	0	0	2	2	1	1	1	1	3	1	1	42	8	2	3	2	1	2	1	1	5	3	1	17	1	1
17	"289073.14"	0	0	0	2	1	1	0	0	0	4	3	2	0	0	0	1	1	1	48	9	2	1	1	1	1	1	1	2	1	1	17	1	1
17	"289463.71"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	3	1	1	79	15	3	5	3	3	1	1	1	0	0	1	17	1	1
17	"289635.85"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	54	10	2	1	1	1	1	1	1	8	3	1	17	1	1
17	"290052.06"	0	0	0	2	1	1	0	0	0	2	2	1	1	1	1	1	1	1	37	7	1	3	2	1	1	1	1	2	1	1	17	1	1
17	"290082.7"	0	0	0	2	1	1	0	0	0	4	3	2	0	0	0	3	1	1	51	10	2	1	1	1	1	1	1	8	3	1	17	1	1
17	"290354.75"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	52	10	2	1	1	1	1	1	1	5	3	1	17	1	1
17	"290411.83"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	60	12	3	1	1	1	1	1	1	1	1	1	17	1	1
17	"290576.05"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	2	1	1	35	7	1	1	1	1	1	1	1	9	4	1	17	1	1
17	"290943.44"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	21	4	1	3	2	1	1	1	1	9	4	1	17	1	1
17	"291234.53"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	76	15	3	5	3	3	1	1	1	0	0	1	17	1	1
